Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
13,34.22,19,35.08133733790734,0.0
13,34.22,19,35.35993289669984,0.0
13,34.22,19,35.32708256328102,0.0
13,34.22,19,35.00259668697899,0.0
13,34.22,19,35.12652036360737,0.0
13,34.22,19,35.25536261523162,0.0
13,34.22,19,35.272360526662474,0.0
13,34.22,19,35.40040764924927,0.0
13,34.22,19,35.33206340408526,0.0
14,34.22,19,35.36133025461439,0.0
14,34.22,19,34.701272252438564,0.0
14,34.22,18,35.04853743959478,0.0
14,34.22,18,34.86713562539089,0.0
14,34.22,18,35.36823061823638,0.0
14,34.22,18,35.231276017537354,0.0
14,34.22,19,34.715979182169946,0.0
14,34.22,19,34.68288989172908,0.0
14,34.22,18,34.82756197159949,0.0
14,34.22,18,34.834858598402285,0.0
14,34.22,18,35.14029162849365,0.0
14,34.22,18,34.739407627777574,0.0
14,34.22,18,34.92778316084345,0.0
14,34.22,19,34.96154889041206,0.0
15,34.22,19,32.97747605590042,-1.0
15,34.22,18,34.547545058224806,0.0
15,34.22,17,34.605698564650154,0.0
15,34.22,18,34.90819831720147,0.0
15,34.22,18,34.91510991986146,0.0
15,34.22,17,35.4456247133227,0.0
15,34.22,18,35.50227681163696,0.0
15,34.22,18,34.58433666974676,0.0
15,34.22,18,34.51200384090783,0.0
15,34.22,18,34.40762177950136,0.0
15,34.22,18,34.29840493489777,0.0
16,34.22,18,34.28084550986064,0.0
16,34.22,18,33.70857118225758,-1.0
16,34.22,17,34.9478286583206,0.0
16,34.22,17,35.08521616111487,0.0
16,34.22,17,35.10039691252116,0.0
16,34.22,17,35.14903699648704,0.0
16,34.22,17,35.10977165107847,0.0
16,34.22,17,34.98638240791153,0.0
16,34.22,17,34.92148048689697,0.0
16,34.22,17,34.87978915933329,0.0
16,34.22,17,34.83783190667857,0.0
16,34.22,17,34.81517976303292,0.0
16,34.22,17,34.79482432353835,0.0
17,34.22,17,33.72015027699854,-1.0
17,34.22,16,34.97352741540754,0.0
17,34.22,16,34.88561223867958,0.0
17,34.22,16,35.11729126368822,0.0
17,34.22,16,35.139080409416,0.0
17,34.22,16,35.09693439354364,0.0
17,34.22,16,34.84449260295104,0.0
17,34.22,16,34.8030391222355,0.0
17,34.22,16,34.92894633248419,0.0
